,importance
PREV_APP_PREV_NAME_CONTRACT_STATUS_Refused_SUM,0.021884257330810782
POS_CASH_GENERAL_LAST_36_MONTHS_sum,0.020143584479355006
PREV_APP_APPROVED_DURATION_MIN,0.017035403559815598
BUREAU_Ratio 0,0.016429838505961594
APARTMENTS_MEDI,0.0141422811264993
REG_REGION_NOT_WORK_REGION,0.012308736937984439
PREV_APP_REFUSED_AMT_DOWN_PAYMENT_MEAN,0.012148203777298675
BUREAU_AMT_CREDIT_MEAN_y,0.012114518003657463
PREV_APP_REFUSED_RATIO_APPLICATION_TO_ANNUITY_STD,0.011304372372302229
PREV_APP_PREV_AMT_DOWN_PAYMENT_SKEW,0.011024270852746505
PREV_APP_APPROVED_ACTUAL_DURATION_MEAN,0.0103501811123329
LIVE_REGION_NOT_WORK_REGION,0.009119140553263034
INSTALLMENTS_PAYMENT_LATENESS_LAST_180_DAYS_mean,0.00750880721673821
INSTALLMENTS_LATENESS_LAST_180_DAYS_mean,0.00750880721673821
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_sum,0.0069667508773872625
BUREAU_GENERAL_AMT_CREDIT_SUM_OVERDUE_sum,0.0059753889561760054
INSTALLMENTS_PAYMENT_LATENESS_LAST_365_DAYS_std,0.0057553256978358025
PREV_APP_REFUSED_AMT_APPLICATION_MAX,0.005500225847805542
PREV_APP_PREV_AMT_CREDIT_SUM,0.0011372145515016227
